,angle,distance,energy
8,0.7853981633974483,4,[0.70574101]
9,0.7853981633974483,5,[0.69863005]
10,1.5707963267948966,1,[0.72440112]
11,1.5707963267948966,2,[0.71858657]
12,1.5707963267948966,3,[0.71461175]
13,1.5707963267948966,4,[0.71095265]
14,1.5707963267948966,5,[0.707423]
15,4.71238898038469,1,[0.72440112]
16,4.71238898038469,2,[0.71858657]
17,4.71238898038469,3,[0.71461175]
18,4.71238898038469,4,[0.71095265]
19,4.71238898038469,5,[0.707423]
0,0.0,1,[0.68780609]
1,0.0,2,[0.67573705]
2,0.0,3,[0.67148983]
3,0.0,4,[0.66833239]
4,0.0,5,[0.66795176]
5,0.7853981633974483,1,[0.6943201]
6,0.7853981633974483,2,[0.6943201]
7,0.7853981633974483,3,[0.67587946]
8,0.7853981633974483,4,[0.66875616]
9,0.7853981633974483,5,[0.66347722]
10,1.5707963267948966,1,[0.70562641]
11,1.5707963267948966,2,[0.68259519]
12,1.5707963267948966,3,[0.67257165]
13,1.5707963267948966,4,[0.66792613]
14,1.5707963267948966,5,[0.66497986]
15,4.71238898038469,1,[0.70562641]
16,4.71238898038469,2,[0.68259519]
17,4.71238898038469,3,[0.67257165]
18,4.71238898038469,4,[0.66792613]
19,4.71238898038469,5,[0.66497986]
0,0.0,1,[0.10969623]
1,0.0,2,[0.09622919]
2,0.0,3,[0.08850328]
3,0.0,4,[0.08478222]
4,0.0,5,[0.08119855]
5,0.7853981633974483,1,[0.10961719]
6,0.7853981633974483,2,[0.10961719]
7,0.7853981633974483,3,[0.10329748]
8,0.7853981633974483,4,[0.10036378]
9,0.7853981633974483,5,[0.09778429]
10,1.5707963267948966,1,[0.11543297]
11,1.5707963267948966,2,[0.10561074]
12,1.5707963267948966,3,[0.10100992]
13,1.5707963267948966,4,[0.09599805]
14,1.5707963267948966,5,[0.09443768]
15,4.71238898038469,1,[0.11543297]
16,4.71238898038469,2,[0.10561074]
17,4.71238898038469,3,[0.10100992]
18,4.71238898038469,4,[0.09599805]
19,4.71238898038469,5,[0.09443768]
0,0.0,1,[0.34056821]
1,0.0,2,[0.33585426]
2,0.0,3,[0.33160758]
3,0.0,4,[0.32705041]
4,0.0,5,[0.32466398]
5,0.7853981633974483,1,[0.35970846]
6,0.7853981633974483,2,[0.35970846]
7,0.7853981633974483,3,[0.33339192]
8,0.7853981633974483,4,[0.32404316]
9,0.7853981633974483,5,[0.31842316]
10,1.5707963267948966,1,[0.34899627]
11,1.5707963267948966,2,[0.3358119]
12,1.5707963267948966,3,[0.33268751]
13,1.5707963267948966,4,[0.32927193]
14,1.5707963267948966,5,[0.32625396]
15,4.71238898038469,1,[0.34899627]
16,4.71238898038469,2,[0.3358119]
17,4.71238898038469,3,[0.33268751]
18,4.71238898038469,4,[0.32927193]
19,4.71238898038469,5,[0.32625396]
0,0.0,1,[0.30428137]
1,0.0,2,[0.30285509]
2,0.0,3,[0.30001575]
3,0.0,4,[0.29670623]
4,0.0,5,[0.29586877]
5,0.7853981633974483,1,[0.3198427]
6,0.7853981633974483,2,[0.3198427]
7,0.7853981633974483,3,[0.29963465]
8,0.7853981633974483,4,[0.29609947]
9,0.7853981633974483,5,[0.29180577]
10,1.5707963267948966,1,[0.32619552]
11,1.5707963267948966,2,[0.29702422]
12,1.5707963267948966,3,[0.29399912]
13,1.5707963267948966,4,[0.29103879]
14,1.5707963267948966,5,[0.2894034]
15,4.71238898038469,1,[0.32619552]
16,4.71238898038469,2,[0.29702422]
17,4.71238898038469,3,[0.29399912]
18,4.71238898038469,4,[0.29103879]
19,4.71238898038469,5,[0.2894034]
0,0.0,1,[0.21034553]
1,0.0,2,[0.18284215]
2,0.0,3,[0.17814747]
3,0.0,4,[0.17705315]
4,0.0,5,[0.17157639]
5,0.7853981633974483,1,[0.18735381]
6,0.7853981633974483,2,[0.18735381]
7,0.7853981633974483,3,[0.17304352]
8,0.7853981633974483,4,[0.17272125]
9,0.7853981633974483,5,[0.17444681]
10,1.5707963267948966,1,[0.18317828]
11,1.5707963267948966,2,[0.16569539]
12,1.5707963267948966,3,[0.16205698]
13,1.5707963267948966,4,[0.15828116]
14,1.5707963267948966,5,[0.15648813]
15,4.71238898038469,1,[0.18317828]
16,4.71238898038469,2,[0.16569539]
17,4.71238898038469,3,[0.16205698]
18,4.71238898038469,4,[0.15828116]
19,4.71238898038469,5,[0.15648813]
0,0.0,1,[0.70376222]
1,0.0,2,[0.69967235]
2,0.0,3,[0.69663888]
3,0.0,4,[0.69364787]
4,0.0,5,[0.69082341]
5,0.7853981633974483,1,[0.70341632]
6,0.7853981633974483,2,[0.70341632]
7,0.7853981633974483,3,[0.69460772]
8,0.7853981633974483,4,[0.68831335]
9,0.7853981633974483,5,[0.68216795]
10,1.5707963267948966,1,[0.70414223]
11,1.5707963267948966,2,[0.69999382]
12,1.5707963267948966,3,[0.69698369]
13,1.5707963267948966,4,[0.69418425]
14,1.5707963267948966,5,[0.6910151]
15,4.71238898038469,1,[0.70414223]
16,4.71238898038469,2,[0.69999382]
17,4.71238898038469,3,[0.69698369]
18,4.71238898038469,4,[0.69418425]
19,4.71238898038469,5,[0.6910151]
0,0.0,1,[0.47852913]
1,0.0,2,[0.46706861]
2,0.0,3,[0.46262097]
3,0.0,4,[0.46109571]
4,0.0,5,[0.45723591]
5,0.7853981633974483,1,[0.48845841]
6,0.7853981633974483,2,[0.48845841]
7,0.7853981633974483,3,[0.46763463]
8,0.7853981633974483,4,[0.45915437]
9,0.7853981633974483,5,[0.44939194]
10,1.5707963267948966,1,[0.4922388]
11,1.5707963267948966,2,[0.46695301]
12,1.5707963267948966,3,[0.46053956]
13,1.5707963267948966,4,[0.45782937]
14,1.5707963267948966,5,[0.45321428]
15,4.71238898038469,1,[0.4922388]
16,4.71238898038469,2,[0.46695301]
17,4.71238898038469,3,[0.46053956]
18,4.71238898038469,4,[0.45782937]
19,4.71238898038469,5,[0.45321428]
0,0.0,1,[0.3855678]
1,0.0,2,[0.38503823]
2,0.0,3,[0.36960254]
3,0.0,4,[0.35459786]
4,0.0,5,[0.33493957]
5,0.7853981633974483,1,[0.37753581]
6,0.7853981633974483,2,[0.37753581]
7,0.7853981633974483,3,[0.40041301]
8,0.7853981633974483,4,[0.39007755]
9,0.7853981633974483,5,[0.41095624]
10,1.5707963267948966,1,[0.39632036]
11,1.5707963267948966,2,[0.3616978]
12,1.5707963267948966,3,[0.34661057]
13,1.5707963267948966,4,[0.33230293]
14,1.5707963267948966,5,[0.33260011]
15,4.71238898038469,1,[0.39632036]
16,4.71238898038469,2,[0.3616978]
17,4.71238898038469,3,[0.34661057]
18,4.71238898038469,4,[0.33230293]
19,4.71238898038469,5,[0.33260011]
0,0.0,1,[0.73231253]
1,0.0,2,[0.72702249]
2,0.0,3,[0.72330612]
3,0.0,4,[0.71972998]
4,0.0,5,[0.71636556]
5,0.7853981633974483,1,[0.73029698]
6,0.7853981633974483,2,[0.73029698]
7,0.7853981633974483,3,[0.7219322]
8,0.7853981633974483,4,[0.71457065]
9,0.7853981633974483,5,[0.70746054]
10,1.5707963267948966,1,[0.73313535]
11,1.5707963267948966,2,[0.72784396]
12,1.5707963267948966,3,[0.72422157]
13,1.5707963267948966,4,[0.72039859]
14,1.5707963267948966,5,[0.71699007]
15,4.71238898038469,1,[0.73313535]
16,4.71238898038469,2,[0.72784396]
17,4.71238898038469,3,[0.72422157]
18,4.71238898038469,4,[0.72039859]
19,4.71238898038469,5,[0.71699007]
0,0.0,1,[0.70307182]
1,0.0,2,[0.69214595]
2,0.0,3,[0.69017618]
3,0.0,4,[0.6904426]
4,0.0,5,[0.68958765]
5,0.7853981633974483,1,[0.7041125]
6,0.7853981633974483,2,[0.7041125]
7,0.7853981633974483,3,[0.69220199]
8,0.7853981633974483,4,[0.68837961]
9,0.7853981633974483,5,[0.68435151]
10,1.5707963267948966,1,[0.71858654]
11,1.5707963267948966,2,[0.70111444]
12,1.5707963267948966,3,[0.6942078]
13,1.5707963267948966,4,[0.68975149]
14,1.5707963267948966,5,[0.68648925]
15,4.71238898038469,1,[0.71858654]
16,4.71238898038469,2,[0.70111444]
17,4.71238898038469,3,[0.6942078]
18,4.71238898038469,4,[0.68975149]
19,4.71238898038469,5,[0.68648925]
0,0.0,1,[0.20444147]
1,0.0,2,[0.17604939]
2,0.0,3,[0.16983175]
3,0.0,4,[0.16807205]
4,0.0,5,[0.16659225]
5,0.7853981633974483,1,[0.18146168]
6,0.7853981633974483,2,[0.18146168]
7,0.7853981633974483,3,[0.17383837]
8,0.7853981633974483,4,[0.17388264]
9,0.7853981633974483,5,[0.17419238]
10,1.5707963267948966,1,[0.17877169]
11,1.5707963267948966,2,[0.17126013]
12,1.5707963267948966,3,[0.16553961]
13,1.5707963267948966,4,[0.16568684]
14,1.5707963267948966,5,[0.16195305]
15,4.71238898038469,1,[0.17877169]
16,4.71238898038469,2,[0.17126013]
17,4.71238898038469,3,[0.16553961]
18,4.71238898038469,4,[0.16568684]
19,4.71238898038469,5,[0.16195305]
0,0.0,1,[0.6905585]
1,0.0,2,[0.68766202]
2,0.0,3,[0.68489187]
3,0.0,4,[0.68216724]
4,0.0,5,[0.67960153]
5,0.7853981633974483,1,[0.68897669]
6,0.7853981633974483,2,[0.68897669]
7,0.7853981633974483,3,[0.68259902]
8,0.7853981633974483,4,[0.67706319]
9,0.7853981633974483,5,[0.67153225]
10,1.5707963267948966,1,[0.6905534]
11,1.5707963267948966,2,[0.68757148]
12,1.5707963267948966,3,[0.68519087]
13,1.5707963267948966,4,[0.68230826]
14,1.5707963267948966,5,[0.67952038]
15,4.71238898038469,1,[0.6905534]
16,4.71238898038469,2,[0.68757148]
17,4.71238898038469,3,[0.68519087]
18,4.71238898038469,4,[0.68230826]
19,4.71238898038469,5,[0.67952038]
0,0.0,1,[0.3087607]
1,0.0,2,[0.29552167]
2,0.0,3,[0.29473379]
3,0.0,4,[0.29739854]
4,0.0,5,[0.30007775]
5,0.7853981633974483,1,[0.3199659]
6,0.7853981633974483,2,[0.3199659]
7,0.7853981633974483,3,[0.30192967]
8,0.7853981633974483,4,[0.29374937]
9,0.7853981633974483,5,[0.2865306]
10,1.5707963267948966,1,[0.31700085]
11,1.5707963267948966,2,[0.29673143]
12,1.5707963267948966,3,[0.29793291]
13,1.5707963267948966,4,[0.29038592]
14,1.5707963267948966,5,[0.28634029]
15,4.71238898038469,1,[0.31700085]
16,4.71238898038469,2,[0.29673143]
17,4.71238898038469,3,[0.29793291]
18,4.71238898038469,4,[0.29038592]
19,4.71238898038469,5,[0.28634029]
0,0.0,1,[0.2531591]
1,0.0,2,[0.2101352]
2,0.0,3,[0.19383714]
3,0.0,4,[0.18603675]
4,0.0,5,[0.18183631]
5,0.7853981633974483,1,[0.2133772]
6,0.7853981633974483,2,[0.2133772]
7,0.7853981633974483,3,[0.19146517]
8,0.7853981633974483,4,[0.18637739]
9,0.7853981633974483,5,[0.18399976]
10,1.5707963267948966,1,[0.21367124]
11,1.5707963267948966,2,[0.18493034]
12,1.5707963267948966,3,[0.180282]
13,1.5707963267948966,4,[0.17933284]
14,1.5707963267948966,5,[0.17668706]
15,4.71238898038469,1,[0.21367124]
16,4.71238898038469,2,[0.18493034]
17,4.71238898038469,3,[0.180282]
18,4.71238898038469,4,[0.17933284]
19,4.71238898038469,5,[0.17668706]
0,0.0,1,[0.69961356]
1,0.0,2,[0.69393568]
2,0.0,3,[0.69090469]
3,0.0,4,[0.6879768]
4,0.0,5,[0.68497712]
5,0.7853981633974483,1,[0.6986525]
6,0.7853981633974483,2,[0.6986525]
7,0.7853981633974483,3,[0.68986739]
8,0.7853981633974483,4,[0.6829536]
9,0.7853981633974483,5,[0.67681893]
10,1.5707963267948966,1,[0.6995884]
11,1.5707963267948966,2,[0.69394113]
12,1.5707963267948966,3,[0.69093315]
13,1.5707963267948966,4,[0.68795782]
14,1.5707963267948966,5,[0.68504877]
15,4.71238898038469,1,[0.6995884]
16,4.71238898038469,2,[0.69394113]
17,4.71238898038469,3,[0.69093315]
18,4.71238898038469,4,[0.68795782]
19,4.71238898038469,5,[0.68504877]
0,0.0,1,[0.42919264]
1,0.0,2,[0.40557622]
2,0.0,3,[0.40561365]
3,0.0,4,[0.40198168]
4,0.0,5,[0.39791634]
5,0.7853981633974483,1,[0.44148339]
6,0.7853981633974483,2,[0.44148339]
7,0.7853981633974483,3,[0.41001103]
8,0.7853981633974483,4,[0.39856487]
9,0.7853981633974483,5,[0.38975473]
10,1.5707963267948966,1,[0.44156716]
11,1.5707963267948966,2,[0.40319835]
12,1.5707963267948966,3,[0.39674492]
13,1.5707963267948966,4,[0.39281151]
14,1.5707963267948966,5,[0.3885437]
15,4.71238898038469,1,[0.44156716]
16,4.71238898038469,2,[0.40319835]
17,4.71238898038469,3,[0.39674492]
18,4.71238898038469,4,[0.39281151]
19,4.71238898038469,5,[0.3885437]
0,0.0,1,[0.12324177]
1,0.0,2,[0.11228406]
2,0.0,3,[0.11211044]
3,0.0,4,[0.10858253]
4,0.0,5,[0.1066645]
5,0.7853981633974483,1,[0.11176372]
6,0.7853981633974483,2,[0.11176372]
7,0.7853981633974483,3,[0.11247276]
8,0.7853981633974483,4,[0.11137704]
9,0.7853981633974483,5,[0.11451905]
10,1.5707963267948966,1,[0.11635655]
11,1.5707963267948966,2,[0.10981708]
12,1.5707963267948966,3,[0.10805437]
13,1.5707963267948966,4,[0.10675925]
14,1.5707963267948966,5,[0.11001136]
15,4.71238898038469,1,[0.11635655]
16,4.71238898038469,2,[0.10981708]
17,4.71238898038469,3,[0.10805437]
18,4.71238898038469,4,[0.10675925]
19,4.71238898038469,5,[0.11001136]
0,0.0,1,[0.27999534]
1,0.0,2,[0.2773213]
2,0.0,3,[0.27363158]
3,0.0,4,[0.27089038]
4,0.0,5,[0.2686902]
5,0.7853981633974483,1,[0.29352536]
6,0.7853981633974483,2,[0.29352536]
7,0.7853981633974483,3,[0.27401231]
8,0.7853981633974483,4,[0.26778633]
9,0.7853981633974483,5,[0.26435959]
10,1.5707963267948966,1,[0.2916071]
11,1.5707963267948966,2,[0.2760331]
12,1.5707963267948966,3,[0.27355025]
13,1.5707963267948966,4,[0.27162032]
14,1.5707963267948966,5,[0.27035614]
15,4.71238898038469,1,[0.2916071]
16,4.71238898038469,2,[0.2760331]
17,4.71238898038469,3,[0.27355025]
18,4.71238898038469,4,[0.27162032]
19,4.71238898038469,5,[0.27035614]
0,0.0,1,[0.25767724]
1,0.0,2,[0.26068602]
2,0.0,3,[0.25457437]
3,0.0,4,[0.25332574]
4,0.0,5,[0.2529482]
5,0.7853981633974483,1,[0.26238765]
6,0.7853981633974483,2,[0.26238765]
7,0.7853981633974483,3,[0.25472362]
8,0.7853981633974483,4,[0.25341824]
9,0.7853981633974483,5,[0.25377277]
10,1.5707963267948966,1,[0.28727688]
11,1.5707963267948966,2,[0.25818172]
12,1.5707963267948966,3,[0.25465404]
13,1.5707963267948966,4,[0.25376854]
14,1.5707963267948966,5,[0.25360096]
15,4.71238898038469,1,[0.28727688]
16,4.71238898038469,2,[0.25818172]
17,4.71238898038469,3,[0.25465404]
18,4.71238898038469,4,[0.25376854]
19,4.71238898038469,5,[0.25360096]
0,0.0,1,[0.12808023]
1,0.0,2,[0.10443069]
2,0.0,3,[0.09651069]
3,0.0,4,[0.09129874]
4,0.0,5,[0.08779485]
5,0.7853981633974483,1,[0.11079742]
6,0.7853981633974483,2,[0.11079742]
7,0.7853981633974483,3,[0.10658042]
8,0.7853981633974483,4,[0.10229082]
9,0.7853981633974483,5,[0.1009978]
10,1.5707963267948966,1,[0.1120208]
11,1.5707963267948966,2,[0.10561595]
12,1.5707963267948966,3,[0.10639352]
13,1.5707963267948966,4,[0.10334544]
14,1.5707963267948966,5,[0.09999306]
15,4.71238898038469,1,[0.1120208]
16,4.71238898038469,2,[0.10561595]
17,4.71238898038469,3,[0.10639352]
18,4.71238898038469,4,[0.10334544]
19,4.71238898038469,5,[0.09999306]
0,0.0,1,[0.69746608]
1,0.0,2,[0.69423957]
2,0.0,3,[0.69118425]
3,0.0,4,[0.68804881]
4,0.0,5,[0.68525161]
5,0.7853981633974483,1,[0.69636685]
6,0.7853981633974483,2,[0.69636685]
7,0.7853981633974483,3,[0.68881822]
8,0.7853981633974483,4,[0.68288767]
9,0.7853981633974483,5,[0.67678297]
10,1.5707963267948966,1,[0.69808115]
11,1.5707963267948966,2,[0.69376594]
12,1.5707963267948966,3,[0.69092259]
13,1.5707963267948966,4,[0.68816182]
14,1.5707963267948966,5,[0.68523856]
15,4.71238898038469,1,[0.69808115]
16,4.71238898038469,2,[0.69376594]
17,4.71238898038469,3,[0.69092259]
18,4.71238898038469,4,[0.68816182]
19,4.71238898038469,5,[0.68523856]
0,0.0,1,[0.47319054]
1,0.0,2,[0.46958773]
2,0.0,3,[0.46460103]
3,0.0,4,[0.46359664]
4,0.0,5,[0.46207265]
5,0.7853981633974483,1,[0.48378492]
6,0.7853981633974483,2,[0.48378492]
7,0.7853981633974483,3,[0.4684143]
8,0.7853981633974483,4,[0.46491947]
9,0.7853981633974483,5,[0.45628431]
10,1.5707963267948966,1,[0.49748038]
11,1.5707963267948966,2,[0.4646197]
12,1.5707963267948966,3,[0.46088933]
13,1.5707963267948966,4,[0.45940493]
14,1.5707963267948966,5,[0.45700689]
15,4.71238898038469,1,[0.49748038]
16,4.71238898038469,2,[0.4646197]
17,4.71238898038469,3,[0.46088933]
18,4.71238898038469,4,[0.45940493]
19,4.71238898038469,5,[0.45700689]
0,0.0,1,[0.21691509]
1,0.0,2,[0.18245692]
2,0.0,3,[0.17068106]
3,0.0,4,[0.16993396]
4,0.0,5,[0.1771771]
5,0.7853981633974483,1,[0.21517134]
6,0.7853981633974483,2,[0.21517134]
7,0.7853981633974483,3,[0.20176201]
8,0.7853981633974483,4,[0.18620419]
9,0.7853981633974483,5,[0.18619235]
10,1.5707963267948966,1,[0.24232401]
11,1.5707963267948966,2,[0.21350977]
12,1.5707963267948966,3,[0.21084546]
13,1.5707963267948966,4,[0.19952793]
14,1.5707963267948966,5,[0.19858457]
15,4.71238898038469,1,[0.24232401]
16,4.71238898038469,2,[0.21350977]
17,4.71238898038469,3,[0.21084546]
18,4.71238898038469,4,[0.19952793]
19,4.71238898038469,5,[0.19858457]
0,0.0,1,[0.69934548]
1,0.0,2,[0.69597801]
2,0.0,3,[0.69292595]
3,0.0,4,[0.68985084]
4,0.0,5,[0.68691097]
5,0.7853981633974483,1,[0.69961131]
6,0.7853981633974483,2,[0.69961131]
7,0.7853981633974483,3,[0.69131818]
8,0.7853981633974483,4,[0.68493562]
9,0.7853981633974483,5,[0.67882516]
10,1.5707963267948966,1,[0.70054769]
11,1.5707963267948966,2,[0.69575225]
12,1.5707963267948966,3,[0.6928507]
13,1.5707963267948966,4,[0.68995185]
14,1.5707963267948966,5,[0.68710529]
15,4.71238898038469,1,[0.70054769]
16,4.71238898038469,2,[0.69575225]
17,4.71238898038469,3,[0.6928507]
18,4.71238898038469,4,[0.68995185]
19,4.71238898038469,5,[0.68710529]
0,0.0,1,[0.51261944]
1,0.0,2,[0.50118219]
2,0.0,3,[0.50126475]
3,0.0,4,[0.50175499]
4,0.0,5,[0.50322822]
5,0.7853981633974483,1,[0.52559657]
6,0.7853981633974483,2,[0.52559657]
7,0.7853981633974483,3,[0.50584848]
8,0.7853981633974483,4,[0.50111273]
9,0.7853981633974483,5,[0.49636365]
10,1.5707963267948966,1,[0.54475223]
11,1.5707963267948966,2,[0.50976701]
12,1.5707963267948966,3,[0.50188866]
13,1.5707963267948966,4,[0.49793264]
14,1.5707963267948966,5,[0.4965513]
15,4.71238898038469,1,[0.54475223]
16,4.71238898038469,2,[0.50976701]
17,4.71238898038469,3,[0.50188866]
18,4.71238898038469,4,[0.49793264]
19,4.71238898038469,5,[0.4965513]
0,0.0,1,[0.24754188]
1,0.0,2,[0.2039505]
2,0.0,3,[0.19526002]
3,0.0,4,[0.2024004]
4,0.0,5,[0.21420633]
5,0.7853981633974483,1,[0.23746395]
6,0.7853981633974483,2,[0.23746395]
7,0.7853981633974483,3,[0.20464575]
8,0.7853981633974483,4,[0.1982257]
9,0.7853981633974483,5,[0.20859863]
10,1.5707963267948966,1,[0.26963633]
11,1.5707963267948966,2,[0.24556058]
12,1.5707963267948966,3,[0.23705818]
13,1.5707963267948966,4,[0.23182553]
14,1.5707963267948966,5,[0.22886163]
15,4.71238898038469,1,[0.26963633]
16,4.71238898038469,2,[0.24556058]
17,4.71238898038469,3,[0.23705818]
18,4.71238898038469,4,[0.23182553]
19,4.71238898038469,5,[0.22886163]
0,0.0,1,[0.70253169]
1,0.0,2,[0.69658172]
2,0.0,3,[0.6934712]
3,0.0,4,[0.69044376]
4,0.0,5,[0.68760083]
5,0.7853981633974483,1,[0.70354575]
6,0.7853981633974483,2,[0.70354575]
7,0.7853981633974483,3,[0.69355875]
8,0.7853981633974483,4,[0.68607984]
9,0.7853981633974483,5,[0.67949072]
10,1.5707963267948966,1,[0.70240499]
11,1.5707963267948966,2,[0.69692961]
12,1.5707963267948966,3,[0.69388531]
13,1.5707963267948966,4,[0.6909352]
14,1.5707963267948966,5,[0.68792649]
15,4.71238898038469,1,[0.70240499]
16,4.71238898038469,2,[0.69692961]
17,4.71238898038469,3,[0.69388531]
18,4.71238898038469,4,[0.6909352]
19,4.71238898038469,5,[0.68792649]
0,0.0,1,[0.42367818]
1,0.0,2,[0.40350306]
2,0.0,3,[0.40000624]
3,0.0,4,[0.39628623]
4,0.0,5,[0.39468173]
5,0.7853981633974483,1,[0.44133696]
6,0.7853981633974483,2,[0.44133696]
7,0.7853981633974483,3,[0.40724727]
8,0.7853981633974483,4,[0.39530838]
9,0.7853981633974483,5,[0.38750042]
10,1.5707963267948966,1,[0.44173898]
11,1.5707963267948966,2,[0.40279401]
12,1.5707963267948966,3,[0.39373708]
13,1.5707963267948966,4,[0.39083984]
14,1.5707963267948966,5,[0.38919606]
15,4.71238898038469,1,[0.44173898]
16,4.71238898038469,2,[0.40279401]
17,4.71238898038469,3,[0.39373708]
18,4.71238898038469,4,[0.39083984]
19,4.71238898038469,5,[0.38919606]
0,0.0,1,[0.28105275]
1,0.0,2,[0.24337702]
2,0.0,3,[0.23189585]
3,0.0,4,[0.2277522]
4,0.0,5,[0.2272865]
5,0.7853981633974483,1,[0.25878701]
6,0.7853981633974483,2,[0.25878701]
7,0.7853981633974483,3,[0.2378237]
8,0.7853981633974483,4,[0.22982033]
9,0.7853981633974483,5,[0.22661077]
10,1.5707963267948966,1,[0.27578161]
11,1.5707963267948966,2,[0.24493439]
12,1.5707963267948966,3,[0.23388433]
13,1.5707963267948966,4,[0.22685411]
14,1.5707963267948966,5,[0.22405832]
15,4.71238898038469,1,[0.27578161]
16,4.71238898038469,2,[0.24493439]
17,4.71238898038469,3,[0.23388433]
18,4.71238898038469,4,[0.22685411]
19,4.71238898038469,5,[0.22405832]
0,0.0,1,[0.70769458]
1,0.0,2,[0.7031288]
2,0.0,3,[0.70010967]
3,0.0,4,[0.69702574]
4,0.0,5,[0.69419205]
5,0.7853981633974483,1,[0.70735242]
6,0.7853981633974483,2,[0.70735242]
7,0.7853981633974483,3,[0.69832233]
8,0.7853981633974483,4,[0.69155063]
9,0.7853981633974483,5,[0.68529251]
10,1.5707963267948966,1,[0.7103387]
11,1.5707963267948966,2,[0.70434662]
12,1.5707963267948966,3,[0.70090463]
13,1.5707963267948966,4,[0.69744599]
14,1.5707963267948966,5,[0.69431827]
15,4.71238898038469,1,[0.7103387]
16,4.71238898038469,2,[0.70434662]
17,4.71238898038469,3,[0.70090463]
18,4.71238898038469,4,[0.69744599]
19,4.71238898038469,5,[0.69431827]
0,0.0,1,[0.58618304]
1,0.0,2,[0.57268596]
2,0.0,3,[0.57074581]
3,0.0,4,[0.57039513]
4,0.0,5,[0.57000285]
5,0.7853981633974483,1,[0.59627759]
6,0.7853981633974483,2,[0.59627759]
7,0.7853981633974483,3,[0.57770009]
8,0.7853981633974483,4,[0.56882652]
9,0.7853981633974483,5,[0.56332392]
10,1.5707963267948966,1,[0.62363546]
11,1.5707963267948966,2,[0.58937385]
12,1.5707963267948966,3,[0.57779244]
13,1.5707963267948966,4,[0.571719]
14,1.5707963267948966,5,[0.56791311]
15,4.71238898038469,1,[0.62363546]
16,4.71238898038469,2,[0.58937385]
17,4.71238898038469,3,[0.57779244]
18,4.71238898038469,4,[0.571719]
19,4.71238898038469,5,[0.56791311]
0,0.0,1,[0.11036609]
1,0.0,2,[0.09702628]
2,0.0,3,[0.09199751]
3,0.0,4,[0.08786506]
4,0.0,5,[0.08569484]
5,0.7853981633974483,1,[0.09965234]
6,0.7853981633974483,2,[0.09965234]
7,0.7853981633974483,3,[0.09244281]
8,0.7853981633974483,4,[0.08925661]
9,0.7853981633974483,5,[0.08537865]
10,1.5707963267948966,1,[0.1014093]
11,1.5707963267948966,2,[0.09647696]
12,1.5707963267948966,3,[0.09233993]
13,1.5707963267948966,4,[0.09075854]
14,1.5707963267948966,5,[0.08988154]
15,4.71238898038469,1,[0.1014093]
16,4.71238898038469,2,[0.09647696]
17,4.71238898038469,3,[0.09233993]
18,4.71238898038469,4,[0.09075854]
19,4.71238898038469,5,[0.08988154]
0,0.0,1,[0.28017363]
1,0.0,2,[0.27771721]
2,0.0,3,[0.27419591]
3,0.0,4,[0.27055929]
4,0.0,5,[0.26828097]
5,0.7853981633974483,1,[0.29828295]
6,0.7853981633974483,2,[0.29828295]
7,0.7853981633974483,3,[0.27512082]
8,0.7853981633974483,4,[0.26815258]
9,0.7853981633974483,5,[0.26397405]
10,1.5707963267948966,1,[0.28956838]
11,1.5707963267948966,2,[0.27655572]
12,1.5707963267948966,3,[0.27397017]
13,1.5707963267948966,4,[0.27162174]
14,1.5707963267948966,5,[0.26969887]
15,4.71238898038469,1,[0.28956838]
16,4.71238898038469,2,[0.27655572]
17,4.71238898038469,3,[0.27397017]
18,4.71238898038469,4,[0.27162174]
19,4.71238898038469,5,[0.26969887]
0,0.0,1,[0.25064288]
1,0.0,2,[0.25502737]
2,0.0,3,[0.25208976]
3,0.0,4,[0.25007708]
4,0.0,5,[0.25005172]
5,0.7853981633974483,1,[0.2605565]
6,0.7853981633974483,2,[0.2605565]
7,0.7853981633974483,3,[0.25060441]
8,0.7853981633974483,4,[0.25059016]
9,0.7853981633974483,5,[0.25031791]
10,1.5707963267948966,1,[0.28078679]
11,1.5707963267948966,2,[0.25319746]
